surgery,age,tempRectal,pulse,respiratoryRate,tempExtrem,pulsePeripheral,mucousMembranes,capilaryRefillTime,pain,peristalsis,abdominalDistension,nasogastricTube,nasogastricReflux,rectalExamination,abdomen,cellVolume,totalProtein,surgicalLesion,pathologyData,lesionSite,lesionType,lesionSubtype,lesionCode,outcome,tempRectalMissing,pulseMissing,respiratoryRateMissing,tempExtremMissing,pulsePeripheralMissing,mucousMembranesMissing,capilaryRefillTimeMissing,painMissing,peristalsisMissing,abdominalDistensionMissing,nasogastricTubeMissing,nasogastricRefluxMissing,rectalExaminationMissing,abdomenMissing,cellVolumeMissing,totalProteinMissing,tempRectalDiscr,pulseDiscr,respiratoryRateDiscr,cellVolumeDiscr,totalProteinDiscr,tempExtrem_cold,tempExtrem_cool,tempExtrem_normal,tempExtrem_warm,pulsePeripheral_absent,pulsePeripheral_increased,pulsePeripheral_normal,pulsePeripheral_reduced,mucousMembranes_brightPink,mucousMembranes_brightRedInjected,mucousMembranes_darkCyanotic,mucousMembranes_normalPink,mucousMembranes_paleCyanotic,mucousMembranes_palePink,pain_alert,pain_continuousSevere,pain_depressed,pain_intermittentMild,pain_intermittentSevere,peristalsis_absent,peristalsis_hypermotile,peristalsis_hypomotile,peristalsis_normal,abdominalDistension_moderate,abdominalDistension_none,abdominalDistension_severe,abdominalDistension_slight,nasogastricTube_none,nasogastricTube_significant,nasogastricTube_slight,nasogastricReflux_<1liter,nasogastricReflux_>1liter,nasogastricReflux_none,rectalExamination_absent,rectalExamination_decreased,rectalExamination_increased,rectalExamination_normal,abdomen_distendedLarge,abdomen_distendedSmall,abdomen_firmFecesLarge,abdomen_normal,abdomen_other,lesionSite_allIntestinalSites,lesionSite_bladder,lesionSite_cecum,lesionSite_colon,lesionSite_colonCecum,lesionSite_colonDescending,lesionSite_colonTransverse,lesionSite_gastric,lesionSite_intestine,lesionSite_none,lesionSite_uterus,lesionType_inflamation,lesionType_none,lesionType_other,lesionType_simple,lesionType_strangulation,lesionSubtype_mechanical,lesionSubtype_none,lesionSubtype_paralytic,lesionCode_adynamic,lesionCode_displacement,lesionCode_extrinsic,lesionCode_hernia,lesionCode_intrinsic,lesionCode_intussuption,lesionCode_lipoma,lesionCode_none,lesionCode_obturation,lesionCode_thromboembolic,lesionCode_torsion,outcome_died,outcome_euthanized,outcome_lived
yes,adult,38.3,60.0,2.9811455209007374,cool,reduced,paleCyanotic,>=3,continuousSevere,absent,severe,none,none,absent,distendedLarge,2.6820895464617767,70.0,yes,no,colonTransverse,simple,mechanical,obturation,lived,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,normal,low,normal,normal,high,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
yes,adult,38.3,40.0,2.488968919974521,cool,normal,normalPink,<3,alert,hypomotile,slight,none,none,decreased,distendedLarge,2.6006034930769126,58.0,yes,no,colon,simple,mechanical,obturation,lived,no,no,no,no,yes,yes,no,no,no,no,yes,yes,yes,yes,no,no,normal,low,low,low,high,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
yes,young,38.0,140.0,3.586174043173763,normal,normal,normalPink,<3,intermittentMild,hypomotile,slight,slight,none,increased,normal,2.613298671264032,5.3,yes,no,colonDescending,simple,mechanical,obturation,lived,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,normal,high,high,low,low,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
yes,young,38.5,104.6,3.433050090287208,cool,normal,normalPink,<3,intermittentMild,hypomotile,none,slight,none,normal,distendedLarge,2.5875022807743866,4.9,yes,no,allIntestinalSites,simple,paralytic,adynamic,died,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,normal,normal,high,low,low,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
yes,adult,37.5,48.0,3.198335886455886,cool,normal,palePink,<3,intermittentMild,hypomotile,slight,none,none,decreased,distendedLarge,2.6375592394633296,55.0,yes,no,intestine,strangulation,none,hernia,euthanized,no,no,no,yes,yes,yes,yes,yes,yes,yes,no,no,yes,no,no,no,low,low,high,normal,high,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
no,adult,38.3,40.0,2.488968919974521,cool,normal,normalPink,<3,depressed,hypermotile,none,none,none,normal,normal,2.5875022807743866,57.0,no,no,none,none,none,none,lived,no,no,no,no,yes,no,no,no,yes,yes,yes,yes,yes,yes,no,no,normal,low,low,low,high,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
yes,adult,38.1,88.0,2.8092343562890423,cool,reduced,paleCyanotic,<3,continuousSevere,absent,moderate,slight,none,decreased,distendedSmall,2.6375592394633296,4.6,yes,no,intestine,strangulation,none,lipoma,died,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,normal,normal,normal,low,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
yes,adult,36.5,78.0,2.9811455209007374,normal,normal,normalPink,<3,continuousSevere,hypomotile,none,none,none,decreased,distendedLarge,2.545506110369405,75.0,yes,no,colon,simple,mechanical,intrinsic,lived,no,no,no,no,yes,no,no,no,no,no,yes,no,yes,yes,no,no,low,normal,normal,low,high,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
yes,adult,37.8,48.0,2.9283174721646974,normal,normal,normalPink,>=3,alert,normal,none,slight,none,normal,normal,2.692485175041275,5.9,no,yes,none,none,none,none,lived,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,normal,low,normal,normal,low,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
yes,adult,38.1,52.0,2.8092343562890423,normal,normal,brightRedInjected,<3,intermittentSevere,hypomotile,none,slight,<1liter,normal,distendedSmall,2.7669835792397195,7.5,yes,yes,intestine,strangulation,none,intussuption,died,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,normal,low,normal,high,low,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
no,young,39.0,150.0,3.6269860328533268,normal,reduced,brightPink,<3,depressed,hypomotile,severe,none,none,absent,distendedLarge,2.702613942275695,8.5,yes,yes,bladder,other,none,none,lived,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,high,high,high,normal,low,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
yes,adult,37.5,72.0,2.9811455209007374,cold,reduced,paleCyanotic,<3,intermittentSevere,absent,moderate,slight,none,decreased,distendedLarge,2.814676118525745,6.8,yes,no,colon,strangulation,none,torsion,died,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,low,normal,normal,high,low,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
yes,adult,37.3,48.0,2.666497066270746,normal,normal,brightPink,<3,intermittentMild,hypomotile,moderate,slight,none,decreased,distendedLarge,2.6375592394633296,69.0,yes,no,colon,strangulation,none,torsion,lived,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,low,low,normal,normal,high,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
yes,adult,38.5,104.0,3.198335886455886,cool,reduced,paleCyanotic,<3,intermittentSevere,hypomotile,severe,slight,<1liter,absent,distendedSmall,2.746098251315632,23.5,yes,no,intestine,simple,paralytic,adynamic,lived,no,no,no,no,no,yes,no,no,no,no,yes,yes,yes,yes,yes,yes,normal,normal,high,normal,normal,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
no,adult,38.5,54.0,2.8501486870390487,normal,normal,normalPink,<3,intermittentMild,hypermotile,none,slight,none,normal,normal,2.625610337220743,6.8,no,yes,none,none,none,none,lived,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,normal,low,normal,normal,low,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
yes,adult,39.2,88.0,2.666497066270746,cool,reduced,paleCyanotic,<3,intermittentMild,absent,slight,none,<1liter,absent,other,2.7315182331715935,85.0,no,no,intestine,strangulation,none,hernia,euthanized,no,no,no,yes,yes,no,no,no,no,no,yes,yes,no,no,no,no,high,normal,normal,normal,high,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
yes,young,38.1,136.0,3.333439606907509,cool,reduced,palePink,<3,continuousSevere,hypermotile,moderate,slight,>1liter,increased,distendedSmall,2.5305122494702426,4.9,yes,yes,intestine,strangulation,none,torsion,died,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,normal,high,high,low,low,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
yes,adult,38.1,66.0,2.2554106966849807,cool,reduced,brightRedInjected,<3,intermittentMild,hypomotile,none,slight,none,increased,distendedLarge,2.6714138562065033,6.0,yes,yes,intestine,simple,paralytic,adynamic,lived,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,low,low,normal,low,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
yes,adult,39.0,64.0,3.11936661018997,cool,normal,paleCyanotic,>=3,intermittentMild,hypomotile,slight,none,>1liter,absent,distendedLarge,2.6714138562065033,7.5,yes,yes,intestine,simple,mechanical,extrinsic,lived,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,low,normal,normal,low,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
no,adult,36.0,42.0,2.9811455209007374,cool,reduced,brightRedInjected,<3,depressed,hypomotile,none,none,none,absent,distendedLarge,2.843407165461263,6.8,no,no,gastric,other,none,none,died,no,no,no,yes,yes,no,no,yes,yes,yes,yes,yes,yes,yes,no,no,low,low,normal,high,low,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
no,adult,38.6,45.0,2.488968919974521,warm,normal,brightPink,<3,alert,hypermotile,none,none,none,normal,normal,2.6604439317336466,58.0,no,no,none,none,none,none,lived,no,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,normal,low,low,normal,high,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
yes,adult,38.3,60.0,3.333439606907509,cool,reduced,paleCyanotic,>=3,intermittentSevere,hypomotile,severe,slight,none,absent,distendedLarge,2.7994376237504475,7.6,yes,no,colon,strangulation,none,torsion,died,yes,no,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,no,normal,low,high,high,low,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
yes,young,38.4,84.0,3.198335886455886,cool,reduced,brightPink,<3,intermittentMild,hypomotile,moderate,none,none,absent,distendedSmall,2.5739705346326054,6.6,yes,yes,intestine,strangulation,none,torsion,died,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,normal,normal,high,low,low,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
yes,young,38.8,184.0,3.7361343176574993,normal,normal,normalPink,<3,intermittentSevere,hypermotile,moderate,slight,>1liter,increased,normal,2.5305122494702426,3.3,yes,no,colonDescending,simple,mechanical,obturation,died,no,no,no,no,yes,no,no,no,no,no,yes,yes,no,yes,no,no,high,high,high,low,low,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
no,adult,40.3,114.0,3.11936661018997,cool,reduced,normalPink,>=3,depressed,hypomotile,moderate,slight,none,normal,distendedLarge,2.791580757254494,8.1,yes,yes,colonDescending,other,none,none,euthanized,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,normal,high,low,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
yes,adult,38.2,88.0,3.207603345230113,cool,reduced,darkCyanotic,>=3,continuousSevere,hypomotile,moderate,none,<1liter,absent,distendedLarge,2.836429868666513,6.5,yes,no,colonCecum,strangulation,none,torsion,died,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,normal,high,high,low,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
yes,adult,37.8,52.0,2.8092343562890423,normal,reduced,palePink,<3,intermittentSevere,absent,none,slight,<1liter,increased,distendedLarge,2.7124881620058914,6.6,yes,no,cecum,other,none,none,died,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,low,normal,normal,low,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
yes,adult,38.2,72.0,2.583065903522425,normal,normal,normalPink,<3,intermittentMild,hypomotile,moderate,none,none,normal,distendedLarge,2.5599815425983867,6.4,yes,no,colon,simple,paralytic,adynamic,lived,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,normal,normal,low,low,low,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
no,adult,37.7,44.0,3.198335886455886,warm,normal,palePink,<3,alert,hypomotile,slight,none,none,normal,distendedLarge,2.6375592394633296,60.0,no,no,none,none,none,none,lived,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,low,low,high,normal,high,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
no,adult,37.9,88.0,2.8092343562890423,normal,normal,brightPink,<3,depressed,normal,none,none,none,absent,normal,2.5875022807743866,56.0,no,no,none,none,none,none,lived,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,normal,normal,normal,low,high,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
no,adult,37.5,44.0,2.666497066270746,normal,normal,palePink,<3,alert,hypermotile,none,none,none,normal,normal,2.5599815425983867,7.2,no,no,none,none,none,none,lived,no,no,no,no,no,no,no,yes,no,no,yes,yes,no,yes,no,no,low,low,normal,low,low,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
yes,adult,37.1,40.0,1.9170497669248614,normal,normal,paleCyanotic,<3,intermittentMild,hypomotile,none,none,none,decreased,firmFecesLarge,2.3420671994431546,6.7,yes,yes,colon,simple,none,extrinsic,lived,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,low,low,low,low,low,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
yes,young,39.1,164.0,3.7361343176574993,cold,normal,darkCyanotic,>=3,depressed,absent,severe,none,>1liter,decreased,distendedSmall,2.7124881620058914,7.2,yes,yes,intestine,strangulation,none,hernia,died,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,high,high,high,normal,low,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
yes,adult,38.1,52.0,2.9283174721646974,cool,reduced,paleCyanotic,<3,intermittentMild,absent,moderate,slight,none,absent,distendedSmall,2.5875022807743866,8.1,yes,no,intestine,simple,mechanical,obturation,lived,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,low,normal,low,low,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
yes,adult,38.2,70.0,2.488968919974521,cool,absent,brightRedInjected,>=3,depressed,hypomotile,slight,slight,none,absent,distendedLarge,2.814676118525745,7.5,yes,no,gastric,other,none,none,died,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,normal,low,high,low,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
no,adult,38.6,46.0,2.666497066270746,normal,normal,brightPink,<3,alert,hypomotile,slight,none,none,decreased,other,2.7221193381371025,9.1,no,yes,colon,simple,mechanical,obturation,lived,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,normal,low,normal,normal,low,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
yes,adult,38.3,70.0,3.11936661018997,normal,normal,palePink,>=3,depressed,hypomotile,slight,slight,none,absent,distendedLarge,2.5739705346326054,7.3,yes,no,colon,simple,mechanical,displacement,lived,yes,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,normal,normal,normal,low,low,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
no,adult,37.2,84.0,3.333439606907509,cool,reduced,brightRedInjected,>=3,intermittentSevere,hypermotile,slight,none,>1liter,increased,normal,2.9008674456966776,5.5,no,yes,colonCecum,inflamation,none,none,died,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,low,normal,high,high,low,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
yes,adult,38.5,96.0,2.9811455209007374,warm,reduced,paleCyanotic,>=3,intermittentSevere,absent,moderate,slight,none,decreased,distendedLarge,2.7315182331715935,65.0,yes,no,colonTransverse,simple,mechanical,obturation,lived,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,normal,normal,normal,high,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
no,adult,38.6,48.0,2.666497066270746,cool,normal,normalPink,<3,alert,hypomotile,slight,slight,none,decreased,other,2.7315182331715935,7.3,no,yes,colon,simple,mechanical,obturation,lived,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,low,normal,normal,low,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
yes,young,39.7,100.0,3.3288260607899214,cool,reduced,brightRedInjected,>=3,depressed,hypomotile,moderate,none,none,absent,distendedLarge,2.7124881620058914,57.0,yes,no,gastric,other,none,none,euthanized,no,no,yes,no,no,no,no,no,no,yes,yes,yes,yes,yes,no,no,high,normal,high,normal,high,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
no,adult,38.1,56.0,2.666497066270746,warm,normal,brightPink,<3,alert,hypomotile,none,none,none,normal,normal,2.692485175041275,70.0,no,no,none,none,none,none,lived,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,normal,low,normal,normal,high,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
yes,adult,38.0,100.0,3.018330221684905,cool,reduced,paleCyanotic,>=3,continuousSevere,absent,severe,slight,none,increased,distendedLarge,2.807134107416672,6.3,yes,no,colonCecum,strangulation,none,torsion,died,yes,no,yes,no,yes,no,no,no,no,yes,no,yes,no,yes,no,no,normal,normal,normal,high,low,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
