surgery,age,tempRectal,pulse,respiratoryRate,tempExtrem,pulsePeripheral,mucousMembranes,capilaryRefillTime,pain,peristalsis,abdominalDistension,nasogastricTube,nasogastricReflux,rectalExamination,abdomen,cellVolume,totalProtein,surgicalLesion,pathologyData,lesionSite,lesionType,lesionSubtype,lesionCode,outcome,tempRectalMissing,pulseMissing,respiratoryRateMissing,tempExtremMissing,pulsePeripheralMissing,mucousMembranesMissing,capilaryRefillTimeMissing,painMissing,peristalsisMissing,abdominalDistensionMissing,nasogastricTubeMissing,nasogastricRefluxMissing,rectalExaminationMissing,abdomenMissing,cellVolumeMissing,totalProteinMissing,tempRectalDiscr,pulseDiscr,respiratoryRateDiscr,cellVolumeDiscr,totalProteinDiscr,tempExtrem_cold,tempExtrem_cool,tempExtrem_normal,tempExtrem_warm,pulsePeripheral_absent,pulsePeripheral_increased,pulsePeripheral_normal,pulsePeripheral_reduced,mucousMembranes_brightPink,mucousMembranes_brightRedInjected,mucousMembranes_darkCyanotic,mucousMembranes_normalPink,mucousMembranes_paleCyanotic,mucousMembranes_palePink,pain_alert,pain_continuousSevere,pain_depressed,pain_intermittentMild,pain_intermittentSevere,peristalsis_absent,peristalsis_hypermotile,peristalsis_hypomotile,peristalsis_normal,abdominalDistension_moderate,abdominalDistension_none,abdominalDistension_severe,abdominalDistension_slight,nasogastricTube_none,nasogastricTube_significant,nasogastricTube_slight,nasogastricReflux_<1liter,nasogastricReflux_>1liter,nasogastricReflux_none,rectalExamination_absent,rectalExamination_decreased,rectalExamination_increased,rectalExamination_normal,abdomen_distendedLarge,abdomen_distendedSmall,abdomen_firmFecesLarge,abdomen_normal,abdomen_other,lesionSite_allIntestinalSites,lesionSite_bladder,lesionSite_cecum,lesionSite_colon,lesionSite_colonCecum,lesionSite_colonDescending,lesionSite_colonTransverse,lesionSite_gastric,lesionSite_intestine,lesionSite_none,lesionSite_uterus,lesionType_inflamation,lesionType_none,lesionType_other,lesionType_simple,lesionType_strangulation,lesionSubtype_mechanical,lesionSubtype_none,lesionSubtype_paralytic,lesionCode_adynamic,lesionCode_displacement,lesionCode_extrinsic,lesionCode_hernia,lesionCode_intrinsic,lesionCode_intussuption,lesionCode_lipoma,lesionCode_none,lesionCode_obturation,lesionCode_thromboembolic,lesionCode_torsion,outcome_died,outcome_euthanized,outcome_lived
no,adult,-0.4230787589850382,-0.9745428719215454,-0.5945017829940155,normal,normal,normalPink,<3,alert,hypermotile,none,none,none,normal,normal,-0.6078636242633628,0.8183458910156455,no,no,none,none,none,none,lived,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,normal,low,normal,low,normal,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
yes,adult,0.054281803039592326,-0.29172438940979767,0.10940244178291668,normal,normal,normalPink,<3,intermittentMild,hypermotile,none,slight,none,absent,distendedSmall,0.3788749103749963,-0.6030600079537994,yes,yes,intestine,strangulation,none,hernia,lived,no,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,normal,low,normal,normal,low,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
no,adult,0.5316423650642116,0.8522646912381566,0.6389002381374747,cool,reduced,darkCyanotic,>=3,depressed,absent,slight,none,>1liter,absent,distendedLarge,1.960821214317611,-0.6069016455185816,yes,yes,gastric,other,none,none,died,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,normal,normal,normal,high,low,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
yes,adult,0.21340199038112453,1.7102565017241222,0.4181985946863106,cool,absent,paleCyanotic,<3,intermittentSevere,absent,severe,none,none,absent,distendedLarge,0.6501746667545668,1.640456329879054,yes,no,colon,strangulation,none,torsion,euthanized,yes,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,normal,high,normal,high,high,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
yes,adult,-0.5821989463265818,-0.005727119247809117,0.2628586868933786,cool,reduced,palePink,<3,continuousSevere,hypomotile,none,slight,none,normal,normal,0.9841170235236013,2.139869213300751,yes,no,colon,simple,mechanical,obturation,lived,no,no,yes,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,normal,normal,normal,high,high,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
yes,adult,0.8498827397472986,1.7102565017241222,0.9486618586837685,cold,reduced,darkCyanotic,>=3,continuousSevere,absent,severe,none,none,absent,distendedLarge,1.06315870381617,-0.760567148109873,yes,yes,colon,strangulation,none,torsion,died,yes,no,yes,no,no,no,no,no,no,no,yes,yes,no,no,no,no,high,high,high,high,low,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
no,adult,-1.8551604450589072,-0.434723024490792,-0.61623981650963,cool,reduced,palePink,<3,intermittentMild,hypomotile,moderate,slight,>1liter,absent,distendedSmall,-0.22870670244028438,-0.6414763836016223,yes,yes,intestine,strangulation,none,lipoma,euthanized,no,no,no,no,yes,yes,no,no,yes,no,no,no,no,no,no,no,low,low,normal,normal,low,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
no,adult,-2.49164119442507,-1.0782168823552662,-0.8474715157423722,cool,reduced,brightPink,<3,alert,absent,none,none,none,decreased,distendedLarge,0.6501746667545668,-0.6606845714255337,yes,no,cecum,simple,mechanical,obturation,died,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,low,low,low,high,low,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
yes,adult,0.054281803039592326,0.13727151583318517,0.10940244178291668,cool,normal,normalPink,<3,intermittentMild,absent,none,slight,>1liter,absent,distendedSmall,0.08694051288742428,2.1782855889485737,yes,no,intestine,simple,mechanical,intrinsic,lived,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,normal,normal,normal,high,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
yes,adult,-0.2639585716434947,-0.7922196121932777,0.6389002381374747,normal,normal,normalPink,<3,intermittentMild,normal,slight,slight,none,decreased,distendedLarge,-0.6931477991935595,-0.6798927592494451,yes,yes,uterus,other,none,none,lived,no,no,no,yes,no,no,no,no,no,no,yes,yes,no,yes,no,no,normal,low,normal,low,low,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
yes,adult,0.21340199038112453,-1.006717564814769,-0.5098141199174625,cool,normal,brightPink,<3,intermittentMild,hypomotile,moderate,slight,none,normal,distendedLarge,-0.12063891995856849,-0.6837343968142273,yes,yes,intestine,strangulation,none,lipoma,lived,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,low,normal,normal,low,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
no,adult,0.21340199038112453,-0.5777216595717862,1.93266952514755,cool,normal,normalPink,<3,intermittentMild,hypomotile,none,slight,none,normal,distendedLarge,-0.5718621475111355,-0.7029425846381387,yes,no,cecum,strangulation,none,intussuption,euthanized,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,normal,low,high,normal,low,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
no,adult,-0.10483838430195119,-0.7207202946527805,-1.1082638226180797,normal,normal,palePink,<3,depressed,hypomotile,slight,slight,<1liter,normal,distendedSmall,0.9033687709627671,-0.6568429338607513,no,no,intestine,simple,paralytic,adynamic,lived,yes,no,no,no,yes,no,no,yes,yes,yes,no,no,yes,yes,no,no,normal,low,low,high,low,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
yes,adult,-0.2639585716434947,0.8022151689598084,-0.22063959918589865,cool,reduced,darkCyanotic,>=3,continuousSevere,absent,severe,none,none,absent,distendedLarge,1.8363446300506139,-0.6337931084720576,yes,no,colon,strangulation,none,torsion,died,no,yes,no,no,no,no,no,no,yes,no,no,no,yes,yes,no,no,normal,normal,normal,high,low,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
no,adult,1.9637240511380807,1.3527599140216366,0.5800703840472027,cold,reduced,darkCyanotic,>=3,depressed,hypomotile,moderate,none,none,absent,distendedLarge,0.9033687709627671,-0.5992183703890172,no,no,none,none,none,none,lived,no,no,no,no,no,no,yes,yes,no,no,yes,yes,yes,yes,no,no,high,high,normal,high,low,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
no,adult,-0.4230787589850382,-0.005727119247809117,0.10940244178291668,normal,normal,brightRedInjected,>=3,intermittentMild,hypomotile,none,none,<1liter,decreased,distendedSmall,1.1405588847903856,1.9093709594138137,yes,no,intestine,inflamation,paralytic,intrinsic,lived,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,normal,normal,high,high,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
yes,adult,-0.10483838430195119,-0.14872575432880342,-1.4068867581181195,cool,reduced,paleCyanotic,<3,intermittentSevere,absent,moderate,slight,none,absent,distendedLarge,0.5885761353116368,-0.572326907435541,yes,yes,colonCecum,strangulation,none,torsion,died,yes,no,no,yes,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,yes,normal,low,low,normal,low,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
no,adult,0.6907625524057551,-0.7207202946527805,-0.61623981650963,normal,normal,normalPink,<3,intermittentMild,hypomotile,slight,none,none,normal,firmFecesLarge,-1.0805802309675778,-0.6798927592494451,no,yes,none,none,none,none,lived,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,low,normal,low,low,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
yes,adult,0.054281803039592326,-1.0782168823552662,-0.61623981650963,normal,normal,normalPink,<3,alert,hypomotile,none,none,none,decreased,normal,0.18672182104553078,1.3715417003442942,no,no,none,none,none,none,lived,no,no,no,yes,yes,no,no,yes,no,yes,yes,yes,no,yes,no,no,normal,low,normal,normal,high,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
yes,adult,-0.10483838430195119,0.3338946390695523,0.2202230536794343,cool,reduced,palePink,>=3,continuousSevere,hypomotile,moderate,significant,>1liter,absent,distendedLarge,0.08694051288742428,-0.7067842222029209,yes,no,colon,none,paralytic,torsion,died,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,normal,normal,normal,low,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
no,adult,-0.2639585716434947,-1.006717564814769,-1.7555766858456436,cool,normal,normalPink,<3,alert,hypermotile,slight,none,none,normal,normal,-0.339823211332199,1.5252072029355854,no,no,none,none,none,none,lived,no,no,no,no,no,no,yes,yes,no,no,yes,yes,no,yes,no,no,normal,low,low,normal,high,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
yes,adult,1.8046038637965371,0.9487887699178279,0.7514425070250219,cold,reduced,darkCyanotic,>=3,intermittentSevere,absent,slight,none,<1liter,absent,distendedSmall,2.2542554084513045,-0.3840866667612092,yes,yes,intestine,strangulation,none,thromboembolic,died,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,high,normal,high,high,low,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
yes,adult,-0.9004393210096575,0.8522646912381566,1.232209274716111,cool,normal,paleCyanotic,<3,continuousSevere,hypomotile,moderate,slight,<1liter,absent,distendedLarge,-0.015469720735392947,-0.6722094841198805,yes,no,colon,strangulation,none,thromboembolic,died,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,low,normal,high,normal,low,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
yes,adult,1.1681231144303743,0.28027015091417945,1.0541845309335935,cool,reduced,palePink,<3,depressed,hypomotile,moderate,slight,>1liter,decreased,normal,0.8208450497940408,-0.6837343968142273,yes,no,colonDescending,simple,mechanical,obturation,died,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,normal,high,high,low,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
no,adult,0.5316423650642116,-0.434723024490792,0.22739363507558114,warm,increased,normalPink,<3,alert,normal,slight,slight,none,normal,normal,-0.12063891995856849,-0.63763474603684,no,no,none,none,none,none,lived,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,low,normal,normal,low,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
yes,adult,1.1681231144303743,0.28027015091417945,1.0541845309335935,cool,reduced,palePink,>=3,depressed,hypomotile,moderate,slight,>1liter,decreased,normal,0.8208450497940408,-0.6837343968142273,yes,no,colonDescending,simple,mechanical,obturation,died,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,normal,high,high,low,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
yes,adult,0.21340199038112453,-1.1497161998957635,-1.1082638226180797,cool,normal,normalPink,<3,alert,hypomotile,slight,none,none,decreased,distendedLarge,-0.8182115367139827,1.2947089490486485,yes,no,colon,simple,mechanical,obturation,lived,no,no,no,no,yes,yes,no,no,no,no,yes,yes,yes,yes,no,no,normal,low,low,low,high,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
no,adult,-1.377799883034288,1.1382619614001452,0.5800703840472027,cool,reduced,darkCyanotic,>=3,continuousSevere,absent,severe,none,>1liter,absent,distendedLarge,2.197476495518547,-0.6491596587311866,no,no,colonCecum,inflamation,none,none,died,no,no,no,yes,yes,no,no,yes,yes,yes,yes,yes,yes,yes,no,no,low,normal,normal,high,low,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
yes,adult,1.0090029270888308,-0.7922196121932777,-1.4068867581181195,normal,normal,normalPink,<3,intermittentMild,hypermotile,none,none,none,decreased,distendedLarge,-0.8182115367139827,1.2947089490486485,yes,no,colon,simple,mechanical,obturation,lived,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,low,low,low,high,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
yes,adult,-0.2639585716434947,0.35534443433170126,-0.61623981650963,cold,reduced,palePink,>=3,continuousSevere,absent,moderate,slight,<1liter,absent,distendedSmall,0.7364728398258341,-0.7067842222029209,yes,yes,colon,strangulation,none,torsion,died,yes,yes,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,normal,normal,normal,high,low,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
no,adult,-0.5821989463265818,0.3517694684546766,-1.7555766858456436,cool,normal,normalPink,>=3,intermittentSevere,hypomotile,moderate,none,<1liter,absent,distendedSmall,0.4714660441306643,-0.6645262089903159,yes,no,intestine,strangulation,none,torsion,euthanized,no,no,no,no,no,no,no,no,yes,no,no,no,yes,yes,no,no,normal,normal,low,normal,low,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
yes,adult,-0.9004393210096575,-0.14872575432880342,0.3920550660065412,cool,reduced,palePink,<3,intermittentSevere,normal,severe,slight,>1liter,normal,distendedLarge,0.18672182104553078,-0.6568429338607513,yes,no,colon,strangulation,none,lipoma,lived,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,low,low,normal,normal,low,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
yes,adult,-0.9004393210096575,0.04432240303053909,0.23453811815420705,cool,reduced,palePink,<3,intermittentMild,hypomotile,slight,slight,none,absent,distendedSmall,-0.015469720735392947,-0.5992183703890172,yes,no,intestine,strangulation,none,hernia,died,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,low,normal,normal,normal,low,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
yes,adult,0.054281803039592326,-0.7207202946527805,-1.1082638226180797,normal,normal,brightPink,<3,alert,normal,none,none,none,normal,normal,-0.22870670244028438,-0.6222681957777109,no,yes,none,none,none,none,lived,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,normal,low,low,normal,low,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
no,adult,0.054281803039592326,2.067753089426608,-1.1082638226180797,cold,reduced,paleCyanotic,>=3,depressed,absent,severe,none,none,absent,distendedLarge,1.641177619559441,2.2167019645963966,no,no,intestine,strangulation,none,lipoma,euthanized,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,normal,high,low,high,high,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yes,adult,-0.2639585716434947,-0.73502015816088,-0.6942136827619505,normal,normal,normalPink,<3,intermittentMild,hypomotile,none,none,none,decreased,distendedLarge,-3.1393765878936692,-0.6760511216846627,yes,no,colon,simple,mechanical,intrinsic,lived,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,normal,low,normal,low,low,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
no,adult,-1.059559508351201,-1.006717564814769,-2.173528928483242,cool,normal,normalPink,<3,intermittentMild,hypermotile,slight,slight,none,decreased,firmFecesLarge,-0.22870670244028438,1.0257943195138888,no,no,none,none,none,none,lived,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,low,low,low,normal,high,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
yes,adult,0.054281803039592326,0.9952633263191509,0.25581679193687595,cool,reduced,paleCyanotic,>=3,continuousSevere,absent,severe,significant,<1liter,absent,distendedSmall,0.6501746667545668,-0.6798927592494451,yes,no,gastric,simple,paralytic,adynamic,lived,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,normal,normal,high,low,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
yes,adult,-0.10483838430195119,-0.22022507186930054,-1.7555766858456436,cool,reduced,brightRedInjected,<3,intermittentMild,hypomotile,none,slight,none,increased,distendedLarge,-0.12063891995856849,-0.7029425846381387,yes,yes,intestine,simple,paralytic,adynamic,lived,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,normal,low,low,normal,low,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
no,adult,-0.741319133668114,0.8522646912381566,0.25581679193687595,cool,reduced,paleCyanotic,>=3,continuousSevere,absent,severe,significant,>1liter,absent,distendedLarge,1.7074099937524583,-0.6453180211664045,yes,no,colonCecum,strangulation,none,torsion,died,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,low,normal,normal,high,low,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
